year,geo_name,geo,grads_total_growth
2014,"Marion County","05000US20115",0.0994152
2014,"Frederick County","05000US51069",0.0992187
2014,"Wayne County","05000US31179",0.0987654
2015,"Ventura County, CA","05000US06111",0.098418
2014,"Kitsap County, WA","05000US53035",0.0984014
2014,"Maui County, HI","05000US15009",0.0981697
2014,"Josephine County","05000US41033",0.0980752
2015,"Whitfield County, GA","05000US13313",0.097931
2014,"DeSoto County, MS","05000US28033",0.0978261
2015,"Santa Fe County, NM","05000US35049",0.0978078
2014,"Montgomery County","05000US36057",0.0976744
2015,"Caguas Municipio, PR","05000US72025",0.0975544
2015,"Catawba County, NC","05000US37035",0.0974401
2014,"Adair County","05000US40001",0.0970874
2014,"Porter County, IN","05000US18127",0.0964912
2015,"Waller County","05000US48473",0.0964432
2014,"Calcasieu Parish, LA","05000US22019",0.0956298
2015,"Navajo County, AZ","05000US04017",0.0955631
2015,"Carter County","05000US47019",0.0953058
2015,"Isabela Municipio","05000US72071",0.0952381
2015,"Lowndes County, GA","05000US13185",0.0951896
2014,"Kent County","05000US24029",0.0943396
2015,"Augusta County","05000US51015",0.0942663
2014,"Newton County","05000US28101",0.0939948
2014,"Copiah County","05000US28029",0.093985
2015,None,"05000US66010",0.0939431
2014,"Sweetwater County","05000US56037",0.0939335
2014,"Atoka County","05000US40005",0.09375
2014,"Clermont County, OH","05000US39025",0.0935583
2014,"Clark County, NV","05000US32003",0.0932181
2014,"Atlantic County, NJ","05000US34001",0.0930034
2015,"Gaston County, NC","05000US37071",0.09268
2014,"Lee County","05000US17103",0.0926641
2015,"St. Lucie County, FL","05000US12111",0.0925267
2014,"San Germán Municipio","05000US72125",0.0925
2014,"Logan County","05000US08075",0.0925
2015,"Franklin County","05000US25011",0.0924025
2015,"Elko County","05000US32007",0.0923295
2014,"Gunnison County","05000US08051",0.0922432
2015,"Sheridan County","05000US56033",0.0920863
2014,"Williamson County, TN","05000US47187",0.0917431
2014,"Shawnee County, KS","05000US20177",0.0917193
2014,"Onslow County, NC","05000US37133",0.0910904
2014,"Mahnomen County","05000US27087",0.0909091
2015,"Yauco Municipio","05000US72153",0.0909091
2015,"Franklin County","05000US37069",0.0909091
2015,"Washoe County, NV","05000US32031",0.0907459
2014,"Sheboygan County, WI","05000US55117",0.0905512
2014,None,"05000US66010",0.0902965
2015,"Darlington County","05000US45031",0.0902256
2015,"Cooke County","05000US48097",0.0898662
2014,"Oneida County","05000US55085",0.0891239
2014,"Tift County","05000US13277",0.0890151
2014,"Franklin County","05000US53021",0.088697
2015,"Henry County","05000US47079",0.0886076
2015,"Fajardo Municipio","05000US72053",0.0885714
2015,"Merrimack County, NH","05000US33013",0.0884996
2015,"Wyandotte County, KS","05000US20209",0.0884406
2014,"Callaway County","05000US29027",0.0883602
2014,"Person County","05000US37145",0.0883117
2014,"Benson County","05000US38005",0.0882353
2015,"Woodbury County, IA","05000US19193",0.0881449
2014,"Vernon County","05000US29217",0.088
2014,"San Luis Obispo County, CA","05000US06079",0.087969
2014,"Henry County","05000US51089",0.0878477
2014,"Pueblo County, CO","05000US08101",0.0877079
2014,"Boone County","05000US05009",0.0876945
2014,"Jefferson County","05000US05069",0.087236
2014,"Hot Spring County","05000US05059",0.0871711
2014,"Franklin city","05000US51620",0.0866426
2014,"Hidalgo County, TX","05000US48215",0.0865237
2015,"Carolina Municipio, PR","05000US72031",0.0864973
2014,"Lyon County","05000US20111",0.0863768
2014,"McPherson County","05000US20113",0.086351
2015,"Morgan County","05000US08087",0.0861244
2014,"Chippewa County","05000US26033",0.0858434
2015,"Bernalillo County, NM","05000US35001",0.0858353
2014,"Essex County","05000US36031",0.0857143
2015,"Washington County","05000US48477",0.0856423
2015,"Williamson County, TX","05000US48491",0.0851582
2014,"Bradley County, TN","05000US47011",0.0851371
2014,"Orange County, CA","05000US06059",0.0850566
2015,"Webb County, TX","05000US48479",0.0848033
2015,"Lexington city","05000US51678",0.08473
2015,"Harford County, MD","05000US24025",0.0844221
2014,"Kay County","05000US40071",0.0844091
2014,"Garfield County","05000US08045",0.0842845
2015,"Brown County","05000US48049",0.0841122
2014,"Newport County","05000US44005",0.083871
2014,"Lake County","05000US30047",0.0838323
2014,"Napa County, CA","05000US06055",0.0837696
2015,"Nodaway County","05000US29147",0.0836551
2015,"Tate County","05000US28137",0.0834768
2014,"York County, ME","05000US23031",0.0834219
2014,"Walla Walla County","05000US53071",0.0833333
2014,"DuPage County, IL","05000US17043",0.0825243
2015,"Uvalde County","05000US48463",0.0825
2015,"Mecklenburg County, NC","05000US37119",0.082446
2015,"Canyon County, ID","05000US16027",0.0823876
2014,"Christian County","05000US21047",0.0823615
2015,"Ohio County","05000US54069",0.08223
2015,"Newberry County","05000US45071",0.0817308
2014,"Wilson County, TN","05000US47189",0.0817121
2014,"Carroll County, GA","05000US13045",0.0815047
2014,"Madison County","05000US37115",0.081448
2014,"Hampden County, MA","05000US25013",0.0811994
2015,"Palm Beach County, FL","05000US12099",0.0808036
2015,"Cattaraugus County","05000US36009",0.0805755
2014,"White County","05000US05145",0.0804721
2015,"Mineral County","05000US54057",0.0804598
2014,"Scotts Bluff County","05000US31157",0.080429
2014,"Washington County, AR","05000US05143",0.0804099
2014,"Lauderdale County","05000US47097",0.0803571
2014,"Jefferson County, MO","05000US29099",0.0802239
2015,"Clinton County","05000US17027",0.0801768
2015,"Boone County, KY","05000US21015",0.0801282
2014,"Rockingham County, NH","05000US33015",0.08
2014,"Polk County, FL","05000US12105",0.0796086
2015,"Madison County","05000US37115",0.0794979
2014,"Collin County, TX","05000US48085",0.0793333
2015,"Johnston County, NC","05000US37101",0.0792291
2014,"Socorro County","05000US35053",0.0792079
2015,"Pulaski County","05000US51155",0.0789474
2014,"Orange County","05000US48361",0.0788462
2014,"Delaware County, IN","05000US18035",0.0785463
2015,"Kingfisher County","05000US40073",0.0784314
2014,"Poweshiek County","05000US19157",0.0784314
2014,"Kankakee County, IL","05000US17091",0.0781861
2014,"Eaton County, MI","05000US26045",0.0779221
2014,"Barry County","05000US26015",0.0776699
2015,"Cumberland County","05000US47035",0.077551
2015,"Jackson County","05000US37099",0.0775296
2015,"Hancock County","05000US54029",0.0769231
2014,"Hawaii County, HI","05000US15001",0.076756
2014,"Mason County","05000US26105",0.076555
2015,"Prince William County, VA","05000US51153",0.0764588
2015,"Ottawa County","05000US40115",0.0764431
2014,"Mesa County, CO","05000US08077",0.076414
2014,"Charles County, MD","05000US24017",0.0761185
2014,"Utuado Municipio","05000US72141",0.0760234
2015,"Mercer County","05000US39107",0.0753425
2015,"Glynn County","05000US13127",0.075188
2015,"Jefferson County","05000US53031",0.075
2014,"New Hanover County, NC","05000US37129",0.0749822
2015,"Peach County","05000US13225",0.074856
2014,"Steuben County","05000US18151",0.0745342
2014,"Columbia County","05000US12023",0.0741758
2014,"Madison County","05000US31119",0.0733496
2014,"Lauderdale County","05000US01077",0.0733479
2014,"Washington County, UT","05000US49053",0.0733229
2015,"Frederick County, MD","05000US24021",0.0733173
2014,"Pulaski County","05000US17153",0.0732218
2014,"Wood County","05000US54107",0.0730994
2014,"Surry County","05000US37171",0.0730159
2015,"Lamar County","05000US48277",0.0729702
2014,"Greene County, MO","05000US29077",0.0724164
2015,"Licking County, OH","05000US39089",0.0716792
2015,"Dawes County","05000US31045",0.0716724
2014,"Coconino County, AZ","05000US04005",0.0715763
2015,"Jerome County","05000US16053",0.0714286
2014,"Breathitt County","05000US21025",0.0714286
2015,"Whitman County","05000US53075",0.0713436
2015,"Sunflower County","05000US28133",0.0712946
2015,"Saratoga County, NY","05000US36091",0.0712096
2015,"Moore County","05000US47127",0.0711044
2014,"Richland County","05000US17159",0.0706107
2015,"Roane County","05000US47145",0.0704356
2014,"Gilmer County","05000US54021",0.0704225
2015,"Baldwin County, AL","05000US01003",0.0704079
2015,"Adams County","05000US17001",0.0701249
2015,"Riverside County, CA","05000US06065",0.0698712
2015,"Watauga County","05000US37189",0.0698369
2015,"Franklin County","05000US13119",0.0696203
2015,"Flathead County","05000US30029",0.0696203
2015,"New Hanover County, NC","05000US37129",0.0695868
2015,"Person County","05000US37145",0.0692124
2015,"Florence County, SC","05000US45041",0.0691928
2014,"Story County","05000US19169",0.0690047
2015,"Dallas County","05000US19049",0.0687023
2014,"Roscommon County","05000US26143",0.0686275
2014,"Chelan County","05000US53007",0.0684932
2014,"Butler County, OH","05000US39017",0.0684404
2014,"Morgan County","05000US17137",0.0684211
2014,"Caguas Municipio, PR","05000US72025",0.0683319
2015,"Grays Harbor County","05000US53027",0.0683157
2015,"Lynchburg city","05000US51680",0.0681438
2015,"Lubbock County, TX","05000US48303",0.0679554
2015,"La Crosse County, WI","05000US55063",0.0678884
2015,"Lafayette County","05000US28071",0.0677861
2014,"Gurabo Municipio","05000US72063",0.0675219
2015,"Jones County","05000US28067",0.0674487
2015,"Androscoggin County, ME","05000US23001",0.0672116
2014,"Stark County, OH","05000US39151",0.0667594
2014,"Arapahoe County, CO","05000US08005",0.0666744
2014,"Washoe County, NV","05000US32031",0.0665881
2015,"Lyon County","05000US27083",0.0665761
2015,"Chatham County, GA","05000US13051",0.0665658
2014,"Schenectady County, NY","05000US36093",0.0664858
2014,"McClain County","05000US40087",0.0663717
2015,"Ada County, ID","05000US16001",0.065979
2015,"Leavenworth County","05000US20103",0.0657895
2014,"Orange County, FL","05000US12095",0.0657636
2014,"Lenawee County, MI","05000US26091",0.0657051
2014,"Angelina County","05000US48005",0.065703
2014,"Hardin County","05000US19083",0.065
2014,"Phillips County","05000US05107",0.0648148
2015,"Kankakee County, IL","05000US17091",0.0645395
2014,"Marion County, OR","05000US41047",0.0645356
2015,"Carver County","05000US27019",0.0645161
2014,"Bristol County, MA","05000US25005",0.0644799
2014,"Oneida County, NY","05000US36065",0.0644114
2015,"Carson City County","05000US32510",0.064133
2015,"McPherson County","05000US20113",0.0641026
2014,"Miami County, OH","05000US39109",0.0640084
2015,"Somerset County","05000US23025",0.064
2014,"Tuscaloosa County, AL","05000US01125",0.0639682
2014,"St. Tammany Parish, LA","05000US22103",0.0637738
2015,"Limestone County","05000US01083",0.0636687
2015,"Sullivan County","05000US33019",0.0636364
2014,"Washburn County","05000US55129",0.0634533
2014,"Wapello County","05000US19179",0.0634463
2014,"Nez Perce County","05000US16069",0.0631579
2015,"Marion County","05000US19125",0.0628571
2015,"Wake County, NC","05000US37183",0.0628329
2015,"Merced County, CA","05000US06047",0.0627998
2015,"St. Lawrence County, NY","05000US36089",0.0625521
2015,"Malheur County","05000US41045",0.0623608
2014,"Winchester city","05000US51840",0.0623229
2014,"Berkshire County, MA","05000US25003",0.062259
2014,"Montgomery County, TX","05000US48339",0.06224
2015,"Livingston County, MI","05000US26093",0.0621118
2014,"Adair County","05000US21001",0.0619195
2014,"Aguadilla Municipio","05000US72005",0.0618729
2014,"Champaign County","05000US39021",0.0614525
2015,"Sioux County","05000US38085",0.0612245
2015,"Passaic County, NJ","05000US34031",0.061142
2015,"Kittitas County","05000US53037",0.0610611
2014,"Wayne County","05000US18177",0.0609358
2015,"Berks County, PA","05000US42011",0.060821
2014,"Richmond County","05000US37153",0.0607735
2015,"Somerset County, NJ","05000US34035",0.0607321
2015,"Gallatin County","05000US30031",0.0604934
2015,"Floyd County","05000US13115",0.0603255
2014,"Natrona County","05000US56025",0.0603015
2014,"Manitowoc County","05000US55071",0.0600858
2015,"Windsor County","05000US50027",0.06
2015,"Richland County, SC","05000US45079",0.0599566
2014,"Broome County, NY","05000US36007",0.0597942
2015,"Houghton County","05000US26061",0.059728
2015,"Yolo County, CA","05000US06113",0.0596863
2015,"Broward County, FL","05000US12011",0.0596707
2015,"Tuolumne County","05000US06109",0.0595855
2015,"Bossier Parish, LA","05000US22015",0.0594262
2014,"Polk County","05000US29167",0.0589681
2014,"Upshur County","05000US54097",0.0589569
2015,"Washington County, AR","05000US05143",0.058833
2014,"Baltimore County, MD","05000US24005",0.0587182
2014,"Knox County","05000US39083",0.058663
2014,"Shasta County, CA","05000US06089",0.0586053
2015,None,"05000US60050",0.0585938
2014,"Floyd County","05000US13115",0.0585091
2015,"Campbell County","05000US21037",0.0584605
2014,"Iredell County, NC","05000US37097",0.0584567
2014,"Sumter County","05000US13261",0.0582983
2015,"Tarrant County, TX","05000US48439",0.0582253
2014,"Johnson County, KS","05000US20091",0.0581193
2014,"Franklin County, MO","05000US29071",0.0580271
2015,"St. Louis County, MN","05000US27137",0.0578214
2015,"Nacogdoches County","05000US48347",0.0576776
2014,"Salem County","05000US34033",0.0576132
2015,"Raleigh County","05000US54081",0.0574324
2014,"Fajardo Municipio","05000US72053",0.0574018
2014,"Marion County, IN","05000US18097",0.0573825
2014,"Brazoria County, TX","05000US48039",0.0571089
2014,"Jones County","05000US28067",0.0568182
2015,"Cass County","05000US26027",0.0567823
2015,"Kent County","05000US24029",0.0566502
2014,"Garrett County","05000US24023",0.0566038
2015,"Itawamba County","05000US28057",0.0564706
2014,"Lamar County","05000US48277",0.0564604
2014,"Humboldt County, CA","05000US06023",0.0561374
2014,"Lyon County","05000US27083",0.0559541
2015,"Solano County, CA","05000US06095",0.0558659
2014,"Durham County, NC","05000US37063",0.0558435
2014,"Hamilton County, TN","05000US47065",0.0557891
2015,"Otsego County","05000US36077",0.0556734
2014,"Morgan County","05000US08087",0.0555556
2015,"Big Horn County","05000US30003",0.0555556
2014,"Boone County, KY","05000US21015",0.0552424
2015,"Hopkins County","05000US21107",0.0550987
2015,"Seminole County, FL","05000US12117",0.0550014
2014,"Perry County","05000US01105",0.0547945
2014,"Sheridan County","05000US56033",0.0546282
2014,"Chemung County","05000US36015",0.0545455
2015,"Clay County","05000US46027",0.0543278
2014,"Orange County","05000US51137",0.0543224
2014,"Lawrence County","05000US42073",0.0542797
2015,"Sullivan County, TN","05000US47163",0.0541324
2015,"Napa County, CA","05000US06055",0.0539453
2014,"Lake County, IN","05000US18089",0.053915
2015,"Tioga County","05000US42117",0.0535168
2014,"Prowers County","05000US08099",0.0533981
2014,"Eastland County","05000US48133",0.0532838
2014,"Marshall County","05000US19127",0.0532544
2015,"Bristol County","05000US44001",0.0532003
2015,"Monroe County, IN","05000US18105",0.0531079
2015,"Montgomery County","05000US36057",0.0529661
2014,"Genesee County","05000US36037",0.0529471
2015,"Monongalia County, WV","05000US54061",0.0528364
2014,"Montgomery County","05000US51121",0.0527598
2014,"Jefferson County, CO","05000US08059",0.0526794
2015,"Berrien County, MI","05000US26021",0.0526701
2015,"Dorchester County, SC","05000US45035",0.0526316
2015,"Martin County, FL","05000US12085",0.0526316
2015,"Madison County","05000US31119",0.0523918
2014,"Lafayette Parish, LA","05000US22055",0.0523643
2015,"Alleghany County","05000US51005",0.0523256
2015,"Allendale County","05000US45005",0.0521327
